platform,date,spend,impressions,clicks,conversions,revenue,reach,video_views,CTR,conversion_rate,CPA,ROAS,profit,profit_margin
Google Search,2025-05-25,907.14,73080,3521,153,1304.9,31958,0,0.0481800766283524,0.0434535643283158,5.929019607843138,1.4384769715810128,397.76,0.3048202927427388
Google Search,2025-05-26,2564.98,123515,5834,34,2684.04,87880,10948,0.0472331295794033,0.005827905382242,75.44058823529411,1.04641751592605,119.05999999999996,0.0443585043441975
Google Search,2025-05-27,4306.92,251808,13353,404,9687.14,119052,1445,0.0530284979031643,0.0302553733243465,10.66069306930693,2.249203607218151,5380.219999999999,0.5553981877003945
Google Search,2025-05-28,2855.54,177763,9754,417,8590.75,77868,2664,0.0548708111361756,0.0427516916136969,6.847817745803357,3.008450240584968,5735.21,0.6676029450280825
Google Search,2025-05-29,2712.85,231189,13355,36,869.26,116826,0,0.0577665892408375,0.0026956196181205,75.35694444444444,0.3204231712037156,-1843.59,-2.120872926397165
Google Search,2025-05-30,1837.97,145763,8359,38,1679.38,69472,3325,0.0573465145475875,0.0045459983251585,48.36763157894737,0.9137145872892376,-158.58999999999992,-0.0944336600412056
Google Search,2025-05-31,2536.63,217960,13389,568,8797.400000000001,104199,7613,0.0614287025142227,0.0424228844573904,4.465897887323944,3.468144743222308,6260.770000000001,0.7116613999590788
Google Search,2025-06-02,2424.9,211913,8023,45,1912.23,112398,2747,0.0378598764587354,0.0056088744858531,53.886666666666656,0.7885809724112336,-512.6699999999996,-0.2681005945937463
Google Search,2025-06-03,957.93,70900,3951,15,1161.78,35728,0,0.0557263751763046,0.0037965072133637,63.862,1.2128026056183647,203.85,0.1754635128854
Google Search,2025-06-04,3064.3099999999995,312307,14998,204,22489.15,129928,8159,0.0480232591648602,0.0136018135751433,15.021127450980387,7.339058385085061,19424.840000000004,0.8637427381648485
Google Search,2025-06-05,1262.02,73935,3033,2,0.0,38866,6157,0.0410225197808886,0.0006594131223211,631.01,0.0,-1262.02,
Google Search,2025-06-06,2826.85,159932,9454,40,409.58,66856,0,0.0591126228647175,0.0042310133276919,70.67125,0.1448891876116525,-2417.27,-5.901826261047903
Google Search,2025-06-07,1322.82,118655,6957,14,0.0,62035,0,0.0586321688930091,0.0020123616501365,94.48714285714286,0.0,-1322.82,
Google Search,2025-06-08,615.9,40902,1820,39,3447.07,19712,1054,0.0444966016331719,0.0214285714285714,15.792307692307691,5.596801428803378,2831.17,0.8213265178833038
Google Search,2025-06-09,1656.12,96204,5424,95,6455.25,47906,0,0.0563801920918049,0.0175147492625368,17.432842105263155,3.8978153756974137,4799.13,0.7434460322992913
Google Search,2025-06-10,5610.11,495309,24260,278,22110.66,251866,2349,0.0489795259121073,0.0114591920857378,20.18025179856115,3.941216838885512,16500.55,0.7462712555844104
Google Search,2025-06-11,2579.3,180823,12161,368,6997.68,78140,0,0.0672536126488334,0.0302606693528492,7.008967391304348,2.713015159151708,4418.38,0.6314064089812623
Google Search,2025-06-12,1204.6799999999998,124656,6201,17,751.79,70132,0,0.0497448979591836,0.002741493307531,70.8635294117647,0.6240578410864297,-452.8899999999999,-0.6024155681772834
Google Search,2025-06-13,1379.31,130459,8389,44,2566.61,51010,0,0.0643037276079074,0.0052449636428656,31.347954545454545,1.860792715198179,1187.3000000000002,0.462594628712582
Google Search,2025-06-14,1424.68,76177,2762,28,3692.44,34682,0,0.0362576630741562,0.0101375814627081,50.88142857142857,2.591767975966533,2267.76,0.6141629924927691
Google Search,2025-06-15,893.34,85060,5532,241,3040.17,51894,2426,0.06503644486245,0.0435647143890094,3.706804979253112,3.403149976492713,2146.83,0.7061545900393728
Google Search,2025-06-16,1050.97,66878,3134,20,1903.89,32105,0,0.0468614492060169,0.0063816209317166,52.5485,1.811555039630056,852.9200000000001,0.4479880665374575
Google Search,2025-06-17,5034.86,374409,16401,245,15978.07,183767,9204,0.0438050367378989,0.0149381135296628,20.550448979591835,3.173488438606039,10943.21,0.6848893514673549
Google Search,2025-06-18,911.92,107888,3110,8,518.11,49295,0,0.0288261901230906,0.002572347266881,113.99,0.5681529081498377,-393.81000000000006,-0.7600895562718343
Google Search,2025-06-19,847.24,57048,2954,40,1561.12,30687,7623,0.0517809563876034,0.0135409614082599,21.181,1.8425947783390773,713.8799999999999,0.457287075945475
Google Search,2025-06-20,2429.08,251876,10791,97,8726.65,114887,26695,0.0428425098064126,0.0089889722917245,25.042061855670102,3.5925741432970506,6297.57,0.7216480550955979
Google Search,2025-06-21,1937.98,186130,9475,110,1839.06,91938,12340,0.0509052812550368,0.0116094986807387,17.618,0.9489571615806148,-98.92000000000009,-0.0537883483953759
Google Search,2025-06-22,2417.39,118448,4093,113,6965.889999999999,58152,9203,0.0345552478724841,0.0276081114097239,21.39283185840708,2.881574756245372,4548.5,0.6529675317870366
Google Search,2025-06-23,2049.75,93031,3464,15,811.78,43469,0,0.0372349001945588,0.0043302540415704,136.65,0.3960385412855226,-1237.97,-1.5250067752346697
Google Search,2025-06-24,1896.19,131148,8369,333,18002.19,60995,0,0.0638134016530942,0.039789700083642,5.694264264264264,9.493874558984068,16105.999999999998,0.8946689263917335
Google Search,2025-06-25,542.54,39244,2343,3,0.0,19419,0,0.0597033941494241,0.0012804097311139,180.84666666666664,0.0,-542.54,
Google Search,2025-06-26,892.62,70430,4019,43,2116.01,35890,854,0.0570637512423683,0.0106991789002239,20.75860465116279,2.3705608209540454,1223.3900000000003,0.5781588933889727
Google Search,2025-06-27,728.17,42430,1795,2,0.0,22248,0,0.0423049728965354,0.0011142061281337,364.085,0.0,-728.17,
Google Search,2025-06-28,210.53,20863,948,1,0.0,14679,5978,0.0454392944447107,0.0010548523206751,210.53,0.0,-210.53,
Google Search,2025-06-29,247.07,17273,511,0,0.0,9768,0,0.0295837434145776,0.0,,0.0,-247.07,
Google Search,2025-06-30,4131.64,275845,14164,19,1157.9,168434,21199,0.0513476771375228,0.0013414289748658,217.4547368421053,0.2802519096533096,-2973.74,-2.568218326280335
Google Search,2025-07-01,1675.0,106832,5399,117,3342.8,60308,0,0.0505372921970945,0.0216706797555102,14.316239316239315,1.995701492537313,1667.8000000000002,0.4989230585138208
Google Search,2025-07-02,1932.32,131512,7921,24,1281.66,65132,0,0.0602302451487316,0.0030299204645878,80.51333333333334,0.6632752339157076,-650.6599999999999,-0.5076697408048935
Google Search,2025-07-03,1606.91,165400,7061,221,1838.1,73617,667,0.0426904474002418,0.0312986829061039,7.2710859728506785,1.143872401067888,231.19000000000003,0.1257766171590229
Google Search,2025-07-04,3201.9100000000003,173958,9739,151,3131.55,80217,0,0.0559847779349038,0.0155046719375705,21.20470198675497,0.9780256159604735,-70.36000000000013,-0.0224681068480465
Google Search,2025-07-05,58.18,3002,184,5,82.19,1258,0,0.0612924716855429,0.0271739130434782,11.636,1.4126847713991062,24.01,0.2921279961065823
Google Search,2025-07-06,382.92,18039,824,5,248.52,11464,0,0.0456788070292144,0.0060679611650485,76.58399999999999,0.6490128486367911,-134.39999999999995,-0.5408015451472716
Google Search,2025-07-07,4940.7300000000005,409034,20580,230,20161.230000000003,198393,11484,0.050313665856628,0.0111758989310009,21.48143478260869,4.080617641522609,15220.500000000004,0.7549390587776639
Google Search,2025-07-08,2455.38,171097,6324,3,0.0,93593,18146,0.0369614896812919,0.0004743833017077,818.46,0.0,-2455.38,
Google Search,2025-07-09,1612.82,151875,7807,3,0.0,86376,2265,0.0514041152263374,0.0003842705264506,537.6066666666667,0.0,-1612.82,
Google Search,2025-07-10,2119.26,93874,3302,1,0.0,52462,0,0.0351748087862453,0.0003028467595396,2119.26,0.0,-2119.26,
Google Search,2025-07-11,1026.78,47353,2063,1,0.0,27787,0,0.0435664055075708,0.0004847309743092,1026.78,0.0,-1026.78,
Google Search,2025-07-12,1524.11,134232,5687,5,0.0,62783,3029,0.0423669467787114,0.0008791981712678,304.822,0.0,-1524.11,
Google Search,2025-07-13,1786.7100000000005,110552,4731,65,2448.23,67525,0,0.0427943411245386,0.0137391671950961,27.48784615384616,1.3702447515265486,661.5199999999998,0.2702033714152672
Google Search,2025-07-14,3400.29,185470,8968,166,16438.05,80433,9450,0.0483528333423195,0.0185102586975914,20.48367469879518,4.834308250178661,13037.759999999998,0.7931451723288345
Google Search,2025-07-15,481.28,33271,1509,38,911.32,16253,596,0.0453548135012473,0.0251822398939695,12.665263157894737,1.893533909574468,430.04,0.4718869332396962
Google Search,2025-07-16,333.75,25045,1258,56,1313.0700000000002,12365,1415,0.050229586743861,0.0445151033386327,5.959821428571429,3.934292134831461,979.3200000000002,0.7458246704288424
Google Search,2025-07-17,1430.33,87926,4493,45,5492.12,49150,9711,0.0510997884584764,0.0100155797907856,31.78511111111111,3.8397572588144,4061.79,0.7395668703524322
Google Search,2025-07-18,4332.54,432239,20035,34,1595.64,218964,26323,0.0463516711819155,0.0016970301971549,127.42764705882352,0.3682920411583044,-2736.9,-1.7152365195156798
Google Search,2025-07-19,1436.61,104890,5020,18,1249.18,54847,18655,0.0478596625035751,0.0035856573705179,79.81166666666667,0.8695331370378879,-187.42999999999984,-0.1500424278326581
Google Search,2025-07-20,1590.04,150309,9860,219,27465.98,78349,4683,0.0655982010391926,0.0222109533468559,7.2604566210045665,17.27376669769314,25875.94,0.9421087468934296
Google Search,2025-07-21,2446.02,146376,7434,151,5017.81,62586,2011,0.0507870142646335,0.0203120796341135,16.19880794701987,2.051418222254928,2571.7899999999995,0.5125323597346252
Google Search,2025-07-22,2063.04,176177,8421,6,0.0,87865,8291,0.0477985208057805,0.0007125044531528,343.84,0.0,-2063.04,
Google Search,2025-07-23,1073.11,76450,3133,27,1810.14,33829,0,0.040981033355134,0.0086179380785189,39.744814814814816,1.6868168221337978,737.0299999999997,0.4071674014164649
Google Search,2025-07-24,1197.37,86070,4453,50,1118.7,45669,1889,0.0517369582897641,0.0112283853581854,23.9474,0.9342976690580188,-78.67000000000007,-0.0703226959864128
Google Search,2025-07-25,3009.93,255176,13176,317,15794.04,112656,415,0.0516349499952973,0.0240588949605343,9.495047318611986,5.247311399268422,12784.11,0.8094262139389289
Google Search,2025-07-26,2073.06,109271,3814,4,160.77,60043,8534,0.0349040459042197,0.0010487676979549,518.265,0.0775520245434285,-1912.29,-11.894569882440752
Google Search,2025-07-27,1159.78,69791,2564,1,0.0,36456,4277,0.0367382613804072,0.000390015600624,1159.78,0.0,-1159.78,
Google Search,2025-07-28,2213.44,174270,8237,63,1939.42,81856,7643,0.0472657370746542,0.0076484156853223,35.133968253968256,0.8762017493132861,-274.02,-0.141289663920141
Google Search,2025-07-29,3047.23,179016,7385,202,6188.009999999999,86847,8181,0.0412532957947892,0.0273527420446851,15.08529702970297,2.0307000127985084,3140.78,0.5075589729169797
Google Search,2025-07-30,260.89,19460,1485,46,4825.19,7449,0,0.0763103802672148,0.0309764309764309,5.671521739130434,18.495112882824177,4564.299999999999,0.9459316627946256
Google Search,2025-07-31,1335.6899999999998,135084,8554,136,6031.95,57066,0,0.0633235616357229,0.0158989946223988,9.82125,4.51598050445837,4696.26,0.7785641459229603
Google Search,2025-08-01,743.33,65815,2644,84,3108.45,30937,0,0.0401732127934361,0.0317700453857791,8.849166666666667,4.181790052870192,2365.12,0.7608679566986762
Google Search,2025-08-02,1527.25,131670,6737,119,3585.9700000000003,69157,9538,0.0511657932710564,0.017663648508238,12.834033613445378,2.347991487968572,2058.7200000000003,0.5741040778366802
Google Search,2025-08-03,392.66,22631,1091,21,378.21,9852,1466,0.0482082099774645,0.0192483959670027,18.69809523809524,0.9631997147659552,-14.449999999999989,-0.0382062875122286
Google Search,2025-08-04,3204.74,207582,10623,18,1552.23,84580,23792,0.0511749573662456,0.0016944365998305,178.04111111111112,0.4843544250079569,-1652.5100000000002,-1.0646038280409478
Google Search,2025-08-05,3480.01,221190,11512,198,7370.32,97240,1439,0.0520457525204575,0.0171994440583738,17.57580808080808,2.1179019600518387,3890.31,0.5278346123370491
Google Search,2025-08-06,1043.16,54834,3340,164,2225.18,30266,403,0.0609111135426924,0.0491017964071856,6.360731707317072,2.1331147666705013,1182.02,0.5312019701776935
Google Search,2025-08-07,938.56,81829,4641,5,0.0,45191,5005,0.0567158342396949,0.0010773540185304,187.712,0.0,-938.56,
Google Search,2025-08-08,2223.69,166594,9688,84,4492.82,82138,0,0.0581533548627201,0.0086705202312138,26.4725,2.0204345030107618,2269.13,0.505056957545595
Google Search,2025-08-09,1435.61,81885,5387,52,657.66,42482,3526,0.0657873847469011,0.009652868015593,27.607884615384616,0.4581049170735784,-777.9500000000002,-1.1829060608825233
Google Search,2025-08-10,871.27,74239,3776,16,662.6,32312,0,0.0508627540780452,0.0042372881355932,54.454375,0.7604990416288866,-208.67,-0.3149260488982794
Google Search,2025-08-11,2035.72,101925,5066,154,4734.26,41991,0,0.0497032131469217,0.0303987366758784,13.21896103896104,2.3255948755231564,2698.54,0.5700024924697841
Google Search,2025-08-12,2384.22,186858,8381,76,4954.23,93105,13217,0.0448522407389568,0.0090681302947142,31.37131578947368,2.0779248559277246,2570.01,0.5187506433895883
Google Search,2025-08-13,1857.88,85196,4641,74,4567.150000000001,36971,0,0.0544743884689422,0.0159448394742512,25.106486486486485,2.4582588757077963,2709.2700000000004,0.5932080181294681
Google Search,2025-08-14,2969.56,225804,12296,179,20259.91,121080,13832,0.0544543055038883,0.0145575797007156,16.58972067039106,6.822529263594607,17290.35,0.8534267921229659
Google Search,2025-08-15,913.38,48934,2350,111,3693.61,18630,0,0.0480238688846201,0.0472340425531914,8.22864864864865,4.043891917931201,2780.23,0.752713470019845
Google Search,2025-08-16,86.01,4097,191,0,0.0,1986,0,0.0466194776665853,0.0,,0.0,-86.01,
Google Search,2025-08-17,1760.22,141212,7843,105,3450.1600000000003,72366,0,0.0555406056142537,0.0133877342853499,16.764,1.960073172671598,1689.9400000000005,0.4898149651030677
Google Search,2025-08-18,4054.68,229242,9597,90,3115.21,113851,0,0.0418640563247572,0.0093779306033135,45.05200000000001,0.7682998411711898,-939.4700000000004,-0.3015751747073232
Google Search,2025-08-19,2865.42,295234,13796,133,10005.16,152597,0,0.046729035273715,0.0096404755001449,21.54451127819549,3.491690572411723,7139.74,0.7136057794178204
Google Search,2025-08-20,822.3399999999999,51380,2294,125,3838.95,27315,0,0.0446477228493577,0.0544899738448125,6.57872,4.66832453729601,3016.61,0.7857903853918389
Google Search,2025-08-21,2791.64,162333,5520,44,3382.6,85480,20392,0.0340041765999519,0.0079710144927536,63.44636363636364,1.2116891862847643,590.96,0.1747058475728729
Google Search,2025-08-22,923.99,80146,3637,31,869.52,38188,0,0.0453796820802036,0.0085235083860324,29.806129032258063,0.9410491455535231,-54.47000000000003,-0.0626437574753887
Google Search,2025-08-23,1412.95,146978,10322,600,15338.43,71652,0,0.0702281974173005,0.0581282697151714,2.3549166666666665,10.85560706323649,13925.48,0.9078817062763268
Google Search,2025-08-24,2451.78,222406,8997,20,1251.18,175074,0,0.0404530453315108,0.0022229632099588,122.589,0.51031495484913,-1200.6,-0.9595741619910804
Google Search,2025-08-25,2480.56,191674,8429,59,2496.04,80943,3134,0.043975708755491,0.0069996440858939,42.04338983050848,1.0062405263327636,15.480000000000018,0.0062018236887229
Google Search,2025-08-26,791.3,62031,3433,59,4840.52,33554,0,0.0553432960938885,0.0171861345761724,13.41186440677966,6.117174270188299,4049.22,0.8365258278036244
Google Search,2025-08-27,1545.69,107840,5596,25,2025.39,53510,0,0.0518916913946587,0.0044674767691208,61.8276,1.3103468353939018,479.7000000000001,0.23684327462859
Google Search,2025-08-28,457.89,34787,1813,38,746.11,16687,0,0.0521171702072613,0.0209597352454495,12.049736842105265,1.6294524885889623,288.22,0.3862969267266221
Google Search,2025-08-29,3135.11,258723,13086,181,9036.96,133373,1426,0.050579190872091,0.0138315757297875,17.321049723756907,2.8825017304018044,5901.85,0.6530791328057223
Google Search,2025-08-30,2091.05,180562,8776,96,7546.93,87430,4922,0.0486038036796225,0.0109389243391066,21.781770833333336,3.60915807847732,5455.88,0.7229270710076813
Google Search,2025-08-31,1621.29,136699,5410,161,7400.24,69824,8672,0.0395760027505687,0.0297597042513863,10.070124223602484,4.564414756150966,5778.95,0.7809138622531161
Google Search,2025-09-01,2717.8900000000003,164303,9091,32,1091.26,82337,6083,0.0553306999872187,0.0035199648003519,84.93406250000001,0.4015099948857385,-1626.6300000000003,-1.490598024302183
Google Search,2025-09-02,623.65,51127,3125,0,0.0,28150,0,0.0611223032839791,0.0,,0.0,-623.65,
Google Search,2025-09-03,5859.1900000000005,442697,25464,792,16111.91,207022,18711,0.0575201548689058,0.0311027332704995,7.397967171717172,2.7498527953522585,10252.72,0.6363441702442478
Google Search,2025-09-04,590.23,49822,2697,2,0.0,25173,5160,0.0541327124563445,0.0007415647015202,295.115,0.0,-590.23,
Google Search,2025-09-05,4625.18,307960,14376,13,0.0,132919,22525,0.0466813871931419,0.0009042849193099,355.7830769230769,0.0,-4625.18,
Google Search,2025-09-06,612.48,39877,2318,126,2409.94,17451,0,0.0581287458936228,0.0543572044866264,4.860952380952381,3.9347243991640544,1797.46,0.7458525938405105
Google Search,2025-09-07,2107.55,150621,8813,144,7621.8,87557,0,0.0585110973901381,0.016339498468172,14.63576388888889,3.616426656544328,5514.25,0.7234839539216458
Google Search,2025-09-08,4472.8,352823,16992,20,0.0,181647,13609,0.0481601256153935,0.0011770244821092,223.64,0.0,-4472.8,
Google Search,2025-09-09,3382.23,247386,15207,374,12453.88,104512,0,0.0614707380369139,0.0245939370026961,9.043395721925132,3.6821505338194034,9071.65,0.7284195768708226
Google Search,2025-09-10,3916.8,234278,14501,619,55996.630000000005,120772,2149,0.0618965502522644,0.0426867112612923,6.327625201938611,14.296525224673204,52079.83,0.9300529335426078
Google Search,2025-09-11,2944.78,255016,14850,440,53075.8,159270,16090,0.0582316403676632,0.0296296296296296,6.692681818181819,18.0236893757768,50131.02,0.9445174637028552
Google Search,2025-09-12,3436.17,240198,12380,194,4308.56,130833,0,0.0515408121632986,0.015670436187399,17.71221649484536,1.2538844120052268,872.3900000000003,0.2024783222236664
Google Search,2025-09-13,565.46,46272,2386,2,0.0,18793,0,0.0515646611341632,0.0008382229673093,282.73,0.0,-565.46,
Google Search,2025-09-14,1734.74,113232,5434,50,3530.19,59229,0,0.0479899675003532,0.0092013249907986,34.6948,2.0349965989139585,1795.45,0.5085986873227787
Google Search,2025-09-15,971.85,61101,2793,5,0.0,31706,0,0.04571119948937,0.0017901897601145,194.37,0.0,-971.85,
Google Search,2025-09-16,2933.58,235470,17492,371,32832.53,130398,0,0.0742854716099715,0.021209695860965,7.90722371967655,11.191966811881729,29898.95,0.9106501996647836
Google Search,2025-09-17,2215.09,180621,11170,182,7229.25,100124,0,0.0618421999656739,0.0162936436884512,12.170824175824176,3.26363714341178,5014.16,0.6935933879724729
Google Search,2025-09-18,992.35,45265,2509,2,0.0,21629,1072,0.055429139511764,0.000797130330809,496.175,0.0,-992.35,
Google Search,2025-09-19,800.9300000000001,43807,3025,104,6178.040000000001,24109,0,0.0690528910904649,0.0343801652892562,7.701250000000001,7.713582959809222,5377.110000000001,0.8703585603201015
Google Search,2025-09-20,2251.48,167241,12833,463,16468.36,80134,0,0.0767335760967705,0.0360788591911478,4.86280777537797,7.314459821983762,14216.88,0.8632845043465166
Google Search,2025-09-21,2822.64,303499,16358,403,22551.61,113504,715,0.0538980359078613,0.0246362636019073,7.004069478908188,7.98954524841992,19728.97,0.8748364307470731
Google Search,2025-09-22,2215.96,126405,6214,25,272.29,84266,6432,0.0491594478066532,0.0040231734792404,88.6384,0.1228767667286413,-1943.67,-7.138234970068678
Google Search,2025-09-23,1268.05,61296,2691,43,1049.65,29159,0,0.0439017227877838,0.0159791898922333,29.48953488372093,0.8277670438862822,-218.39999999999984,-0.2080693564521505
Google Search,2025-09-24,4276.91,322592,18019,687,45361.96,131066,781,0.0558569338359289,0.038126422109995,6.225487627365356,10.606246098234474,41085.05,0.9057159346730168
Google Search,2025-09-25,484.97,31912,2190,44,3361.42,14643,2667,0.0686262221108047,0.0200913242009132,11.022045454545454,6.931191620100213,2876.4500000000003,0.8557246639812937
Google Search,2025-09-26,4421.38,297971,17518,296,15121.31,147275,0,0.0587909561668753,0.0168969060395022,14.937094594594594,3.420043063477918,10699.93,0.7076060209069188
Google Search,2025-09-27,1820.0,98507,6042,71,2127.86,41876,0,0.061335742637579,0.0117510758027143,25.633802816901404,1.1691538461538462,307.8599999999999,0.1446805710902032
Google Search,2025-09-28,410.54,22628,1422,33,1138.57,12369,0,0.0628424960226268,0.0232067510548523,12.44060606060606,2.773347298679788,728.03,0.6394248926284726
Google Search,2025-09-29,2491.72,161376,8663,70,5713.51,104176,0,0.0536820840769383,0.0080803416830197,35.596,2.292998410736359,3221.7900000000004,0.563889798040084
Google Search,2025-09-30,1223.02,100621,6782,11,0.0,49930,1884,0.0674014370757595,0.0016219404305514,111.18363636363635,0.0,-1223.02,
Google Search,2025-10-01,2264.55,162671,8708,141,1122.27,74746,2779,0.0535313608448955,0.0161920073495636,16.06063829787234,0.4955819036894747,-1142.2800000000002,-1.0178299339731085
Google Search,2025-10-02,1454.88,85166,5816,123,3331.4,46072,15100,0.0682901627409999,0.0211485557083906,11.828292682926833,2.2898108435059936,1876.52,0.5632827039683016
Google Search,2025-10-03,8103.809999999999,643126,55803,2421,86850.48,314110,0,0.0867683782027161,0.043384764259986,3.3472986369268893,10.717240409140883,78746.67,0.9066923982458128
Google Search,2025-10-04,4260.41,258420,17687,370,7333.16,129367,0,0.0684428449810386,0.020919319274043,11.514621621621622,1.721233402419016,3072.75,0.4190212677754201
Google Search,2025-10-05,2331.99,179499,8673,196,1580.52,84460,0,0.0483178179265622,0.0225988700564971,11.897908163265305,0.6777559080442026,-751.4699999999998,-0.475457444385392
Google Search,2025-10-06,1548.14,96262,6145,22,1481.22,51825,8721,0.0638361970455631,0.003580146460537,70.36999999999999,0.9567739351738216,-66.91999999999985,-0.0451789740889265
Google Search,2025-10-07,1557.8200000000002,122698,7639,9,0.0,51337,0,0.0622585535216548,0.001178164681241,173.09111111111113,0.0,-1557.8200000000002,
Google Search,2025-10-08,3635.39,244222,20494,753,22067.77,149906,8110,0.0839154539722056,0.0367424612081584,4.827875166002657,6.070262062667279,18432.38,0.8352624664839265
Google Search,2025-10-09,3616.83,360940,22949,1200,148338.77,125136,820,0.0635812046323488,0.0522898601246241,3.014025,41.01347588910731,144721.94,0.9756177700543156
Google Search,2025-10-10,5134.75,249823,15172,87,2486.69,129082,24464,0.0607309975462627,0.0057342472976535,59.020114942528735,0.4842864793806904,-2648.06,-1.0648934929565004
Google Search,2025-10-11,2783.09,270521,14736,761,6882.61,139290,0,0.0544726657080226,0.0516422366992399,3.657148488830487,2.473010215264328,4099.52,0.5956345049334482
Google Search,2025-10-12,4173.9,256527,14765,170,5780.29,112106,26589,0.0575572941639671,0.0115137148662377,24.55235294117647,1.3848654735379382,1606.3900000000003,0.2779082018376241
Google Search,2025-10-13,1773.28,128762,9350,73,576.27,64088,0,0.072614591261397,0.007807486631016,24.29150684931507,0.3249740593702066,-1197.01,-2.077168688288476
Google Search,2025-10-14,3882.09,229783,14525,692,40230.11,94772,797,0.06321181288433,0.0476419965576592,5.609956647398843,10.363002918531,36348.02,0.9035028738425026
Google Search,2025-10-15,4072.93,360101,29519,523,21628.37,192433,5606,0.0819742238982952,0.0177174023510281,7.787629063097515,5.310272948467073,17555.44,0.8116857627273807
Google Search,2025-10-16,613.5300000000001,47894,4113,109,3156.66,21155,0,0.0858771453626759,0.0265013372234378,5.628715596330276,5.1450784802699125,2543.13,0.8056395050464731
Google Search,2025-10-17,4517.65,322941,22347,1490,75125.87000000001,168955,1229,0.0691983984690702,0.0666756164138363,3.031979865771812,16.62941352251724,70608.22000000002,0.939865588245434
Google Search,2025-10-18,6345.32,485939,32307,277,22283.17,224610,30225,0.0664836532980477,0.0085739932522363,22.907292418772563,3.5117488164505493,15937.85,0.7152415926459297
Google Search,2025-10-19,4415.13,265014,22291,142,12445.87,129474,7569,0.0841125374508516,0.0063702839711094,31.0924647887324,2.818913599373065,8030.740000000001,0.6452534053465125
Google Search,2025-10-20,3099.19,274257,15972,180,18602.23,120628,0,0.0582373467222349,0.0112697220135236,17.21772222222222,6.002287694526634,15503.04,0.8333968561833716
Google Search,2025-10-21,3394.53,179975,12187,555,8940.460000000001,100082,0,0.0677149604111682,0.0455403298596865,6.11627027027027,2.6337843530621323,5545.93,0.6203181939184337
Google Search,2025-10-22,6563.72,400243,30486,997,63486.25,204119,1329,0.0761687274980449,0.0327035360493341,6.5834704112337015,9.67229711200356,56922.53,0.8966119435310795
Google Search,2025-10-23,1631.09,132035,9200,115,12187.72,62963,0,0.0696784943386223,0.0125,14.183391304347827,7.472132132500351,10556.63,0.8661693901730594
Google Search,2025-10-24,6782.69,382002,24290,929,27970.68,198991,23838,0.0635860545232747,0.0382461918484973,7.301065662002152,4.123832874567466,21187.99,0.7575071467694029
Google Search,2025-10-25,3030.89,242313,20129,1152,41129.08,98958,0,0.0830702438581504,0.0572308609468925,2.630980902777777,13.56996789721831,38098.19,0.926307858089702
Google Search,2025-10-26,4768.43,295288,14556,202,16781.52,193682,0,0.0492942483270569,0.0138774388568288,23.606089108910894,3.519296707721409,12013.09,0.7158523185027339
Google Search,2025-10-27,208.68,16888,948,1,0.0,7601,0,0.0561345333964945,0.0010548523206751,208.68,0.0,-208.68,
Google Search,2025-10-28,82.69,9331,562,1,0.0,6595,0,0.0602293430500482,0.0017793594306049,82.69,0.0,-82.69,
Google Search,2025-10-29,1763.38,124775,8623,32,2740.41,64037,13619,0.0691083951112001,0.0037110054505392,55.105625,1.5540666220553707,977.0299999999996,0.3565269430486678
Google Search,2025-10-30,5571.9400000000005,597201,41825,67,0.0,284448,27238,0.0700350468267802,0.0016019127316198,83.16328358208956,0.0,-5571.9400000000005,
Google Search,2025-10-31,2653.87,177328,13664,493,7268.66,85647,3690,0.0770549490210232,0.0360802107728337,5.383103448275862,2.7388907519961414,4614.79,0.634888686497924
Google Search,2025-11-01,2589.33,180220,11830,21,0.0,92059,5323,0.0656419931195205,0.001775147928994,123.30142857142856,0.0,-2589.33,
Google Search,2025-11-02,6669.35,412771,27703,86,4123.87,220369,1326,0.0671146955575852,0.0031043569288524,77.55058139534884,0.6183316215223372,-2545.4800000000005,-0.6172551511080613
Google Search,2025-11-03,4196.71,352395,17961,131,2811.4,167914,20215,0.0509683735580811,0.0072935805356049,32.035954198473284,0.669905711855239,-1385.31,-0.492747385644163
Google Search,2025-11-04,4226.27,340422,19941,592,19031.66,190237,0,0.0585772952394381,0.0296875783561506,7.138969594594595,4.503181292250613,14805.39,0.7779347676450714
Google Search,2025-11-05,2372.15,224500,25870,1175,108016.75,99447,1690,0.1152338530066815,0.0454194047158871,2.0188510638297874,45.535379297261976,105644.6,0.9780390541281792
Google Search,2025-11-06,3830.15,351000,21956,322,33062.44,202163,0,0.0625527065527065,0.0146656950264164,11.894875776397516,8.632152787749828,29232.29,0.8841540430772804
Google Search,2025-11-07,4858.35,463401,29340,93,6212.41,216506,0,0.0633144943580182,0.0031697341513292,52.24032258064516,1.2787077917399938,1354.0599999999995,0.2179605016410699
Google Search,2025-11-08,850.75,61571,2667,2,0.0,38684,10965,0.043315846746033,0.0007499062617172,425.375,0.0,-850.75,
Google Search,2025-11-09,3166.07,281771,18288,297,16490.68,155290,0,0.0649037693730014,0.0162401574803149,10.66016835016835,5.208564561112041,13324.61,0.8080085236024227
Google Search,2025-11-10,4413.66,363341,27995,1801,79277.01,185741,0,0.0770488329145348,0.0643329165922486,2.4506718489727928,17.96173923682386,74863.34999999999,0.9443261041252692
